Date,Time,User1 ID,User2 ID,Message,Aggressive,CB
﻿31.8.2019,16:17:30,33,29,ابے جلتے کیوں ہو ہاہاہا تو نے بھی تو اپنے چینل پر گالیاں بین کی ہوئی ہیں کتے جیسی تو شکل ہے تیری,1,1
﻿12.11.2020,8:39:13,8,41,Oh khudda ka khof kr bhai,1,1
﻿21.2.2022,14:06:45,94,71,I have created an article for Live free or die the delightfully quirky state motto of New Hampshire. The question is Should the title have quotation marks in it? I didn't put them in because it seemed weird; but since the title refers to the words as words rather than their meaning; maybe they should be there. I can't find other article titles that are phrases to act as guidelines; although that's probably just due to lack of imagination on my part. Any thoughts? 15 04 27 May 2003 (UTC) It won't be an issue like that. You can't have double quotes in article titles. You can have single quotes in a title; but I wouldn't recommend it for this case; just the bare words. Furthermore; I would suggest having the actual article at State motto of New Hampshire; New Hampshire (motto); State motto (New Hampshire); or something like that; and Live free or die as a redirect to that. Hmm; judging by the single blue link I now see above; it looks as though someone else has pre emptively disagreed with me; though.There is; it turns out; already a List of state mottos page. I linked to Live Free or die from there. I'm not enthusiastic about titling the article some variant of New Hampshire (motto); since nobody cares about state mottos as such in this case people are vastly more likely to have heard the phrase and want to find out about it; and IMHO the article title should reflect that approach. But I'm not wedded to the idea; since a search on the phrase would find the article either way 15 25 27 May 2003 (UTC) See Wikipedia talk Naming conventions (slogans); where some discussion/voting on the subject is under way. I recommend Live free or die; myself. ,0,1
﻿12.10.2020,7:14:11,77,46,Peer ho to asa ho,0,1
﻿31.5.2022,13:37:38,59,74,Stabby McPenis  Stab  Stab stab stab,1,1
﻿20.3.2022,6:18:10,94,71,What makes you think that everyone any country outside of the US knows the names of all of the US states? Do you know the names of all of the counties in England? I don't see how this question is in any way relevant anyway. ,0,1
﻿27.12.2019,25:20:08,12,77,Us dor ke mushahir ke sath us ke gehre taluqat the.,0,0
﻿9.3.2020,2:46:41,66,2,Thanks for correcting the information. ,0,1
﻿15.12.2019,3:10:41,64,60,Yehi wajah hai ke in ka intekhab is qadar jama hota hai ke shaiyqeen ussh ussh kar uthte hain,0,1
﻿14.9.2019,13:52:34,12,51,NAMAZ E ZUHAR Hamari Aamdani Mein Izafa Karti Hein ,0,0
﻿26.10.2022,20:59:47,36,81,آج کل اس کمینے نے ملین سبسکرائبرز کا نیا رونا شروع کیا ہوا ہے,1,1
﻿17.2.2022,21:15:31,94,71,Look there are clearly more ``people`` here that hate my guts than love me; it's very simple and clear - delete and trash ANYTHING THAT I DO HERE simply because I DO IT. Fifteen fools that are friends/allies/meat-puppets/jyronies can outvote my junior arz any day of the week because I am just myself alone. The Democracy of stupidity prevails whether it is correct or no! Who gives a carp if it is ``my personal site`` If it has something to offer to this article; has no advertising then what in the FREAK does it matter; anyhow? `,1,1
﻿25.11.2022,23:43:56,6,65,zobi ka akela chora chahiya tha ta k us ko ehsas hota k us nay kisi k sath bora kiya hai. aur bobi ki 1st wife ki shadi us k px fiance k sath dikhani chahiya thi,1,1
﻿25.6.2022,10:38:57,89,100,Remove; really bad photo and what the hell is that infidel woman doing there? She ain't clothed properly also. - 18:33,1,1
﻿8.3.2021,4:08:30,66,15,آخر کارسب سے زیادہ بولنے والوں کوجواب مل ہی گیا,0,1
﻿30.5.2022,15:07:38,59,74,GTFO U LITTLE NOOBLET,1,1
﻿3.7.2021,17:11:45,61,75,ہوس کے پجاری میں نے یہ تو کہا ہی نہیں کہ یہ گالی ہےمطلب اس طرح کا کچھ بھی نہیں اس میں,0,1
﻿21.2.2022,17:18:24,94,71,thanks for the warm welcome u flippin homosexual gay fruitcake,1,1
﻿13.3.2022,5:03:13,94,71,Funny that their manipulation of wikipedia being exposed results in them going off in a huff. They are two of the worst offenders. Good riddance. The cabal must be smashed.  ,1,1
﻿22.8.2021,11:37:40,64,84,MQM apni suhrat ki wajah say iss operation  ka khasusi nishana bani,1,1
﻿28.2.2022,25:25:45,94,71,Justise Delayed is Justise Denyed``. The ArbCom does not even know what to rule on anymore. Until they decide what to rule on; and go ahead and do something; I am going to keep posting. At least dealing with me will prevent you from molesting gbambino's contribution; which are in my opinion; being unfair harrassed by you; with extreme prejustice. `,1,1
﻿20.11.2022,15:49:12,36,81,حجاب آپ لے گئے بازی ان کنجروں کی گانڈ مار کر,1,1
﻿28.2.2021,10:50:14,66,15,اسے تیرے بعد الفاظ والی ویڈیو دیکھا,0,1
﻿22.2.2021,25:16:37,50,98,I Love you Lahore Qalandars,0,1
﻿31.10.2022,8:13:02,36,81,ہم تمہارے ساتھ ہیں بھوسڑی کا ہے جھوٹا ہے,1,1
﻿4.5.2022,25:36:42,34,96,یاد کرلو آگے جا کر کام آئےگا,0,1
﻿11.3.2022,2:21:28,94,71,I believe in their Indoaryan Origin (or Iranians of India . Certainly from what ive seen; read and experienced about Roma people i think that they certainly show close resemalance to similar Nomads of Iran; Afghanistan; Pakistan and just North India (not south India ; yet i don´t agree that the historians or anthropologist should keep on mentioning India as the origin of their people; since India is to big a concept and ethnicity to do so. We must first encounter that really India as a concept is borrowing or a creation of the invading Aryans (indoeuropeans of iranian orign  that actually settled up north in between Pakistan and Afghanistan as the origin of this culture (later tu establish themselves in Rajasthan; Jammu-Kashmir; Guajarat and north-west regions basically to extend their culture  It is precisly the regions of the Sindhu River between mountains of Afghanistan and the Pakistnian valleys of Kashmir and Punjab the real home of Hinduism and indoaryans (indoiranians . So what i mean; is that if we talk about gypsy people we must talk not precisaly about India but first about Pakistani or Afghan-Iranian aryan culture and tribes that entered those regions invading the aboriginal populations and established a new culture. That is why many people feel (i am one  that roma people have more connections to mesapotamia or semitic peoples since many forget to mention that indoarians (invading iranians  where culturally and ethnically closer to Semites; Huns and Greeks that came from Iran (a fusion between them peoples id say . Precisly the Romani languague closely resembles Punjabi and Hindi yet more closer even to Pothohari and mountain languages of Pakistan and Afghanistan (were there are many nomadic tribes . That is the reason why many gypsy dont look Indian (south indian atleast  but more Persian; Iranian; Kurdish; Dardic; Drokpas or Pashtu people and dont have dravidian traits of austrolid or asian origin; but certinaly resemble a mix of southern european mediteraneas (iranian-greek  mixed with semitic traits. M Many gyspys have long beards as how old nomadic VEDIC ARYANS (sun worshipers; budda etc  had; as well as have green eyes and a reddish tone to their skin like people for centuries where nomads in the mountain areas of Pakistan; North India and Afghanistan. What i mean to say is that they dress;look;act;and their music is more similar to people like the Kurds;Dards;Guajars;Pashtus;Pothoharis;Kashmiris and Punjabis than to dravidian-mongolian or austrolid indians. We must also remember that the apperance of those nomadic indoeuropean (iranian  and others partly semitic-iranian-hun-greekish people; is how old ARYANS used to look like; add to that a reddish tone of skin since they lived in the mountains. The dress of gypsy people closely resembles more Iranin or Afghan nomadi peoples. The tipical jewlery and earings of women nomads in those areas is one sign. Also the long hair used buy man plus earings close resembles those aryan conceptos of sunworshipping worriors that where great horse riders and metalsmiths who brought Cattle_Cows to the desert and tropical areas of Pakistan and India; that was how historically dravidians described those whiter skinned; mostage-bearded men that invaded their more asian-austroloid land. I believe Gypsys or Roma are descendants of the Indoaryan of orgin worriors of iranian origin that settled in the mountanous regions of Pakistan (Pothohari-Kashmir  and those who went into the deserts of Rajasthan (Rajputs-Jatts . I believe these people gatthered together to defend themselves from invading Muslims as did classical persiands; yet where defeated and pride got to them so they fled their land since they wanted to continue their concept of nomadic sunworshippers. Gypsyes do not resemble dravidian culturs but more Irani (Persian Afghani(Pashtu -Punjabi-Kashmiri-Rajasthani-Harayana-Brhamman cultures of indoeuropean or irani-scythian-greekish influence and language  Gypsy Music is not only resembled in the famous ZARDS; the primitive Tangos or Boleros of Romania; Hungary and Russiaand Flamenco or Cante Jondo but u can trace their indoaryan music in Country;Rock and Roll-Hippie Music; Fox Trot-Jazz; and ofcourse latin american rythms like Rumba; Salsa; Bolero; Tango; Peruvian Valse; Tondero; Zamacueca; Charchalera; Milonga etc  It errant living and the suffering of a worrior people that pridley did not accept the imposition of mongolian or muslim invaders; so they fled with their women and similar tribes of indoaryan origin into the western regions; saddly to know they to large and were not given any help they dedicated themselves to music; entertainment (circus-acrobats-scene players  and poets; yet they mained t,0,1
﻿3.4.2022,12:58:30,94,71,That is not a list of official names of official neighborhoods; their is no such list that exists; that is a of neighborhood names; of which more then half are no longer used; that are taken from Philadelphia Almanac and Citizens  Manual which was edited by Kenneth Finkel and published by the Library Company of Philadelphia in 1994 and 1995. It has been augmented by the staff of the Philadelphia City Archives. The 1994 edition of this book contained 389 different names of various neighborhoods throughout the city of Philadelphia from the earliest days of Swedish occupation to the present. The following year; an additional six names were added to bring the list to 395. This list is being augmented yet again by the Philadelphia City Archives with names of neighborhoods; redevelopment areas; and other place names which have been assigned officially or unofficially to certain areas of the city. It is interesting to see the dynamics of neighborhood naming in over 350 years of occupation of the 129 square miles which comprise Philadelphia by the Native Americans; the Swedes; the English and German pioneers; and later and current Philadelphians.  ,0,1
﻿21.3.2020,17:49:29,66,2,Shut up you faggot. ,1,1
﻿9.3.2021,25:15:31,66,15,میں مسلمانوں کو سپورٹ کرتا ہوں,0,1
﻿13.12.2021,3:09:57,69,77,It appears that everyone who has not displayed strong pro Israeli bias agrees that 's version is more NPOV. It makes more sense to start from; and improve on; the more neutral version; rather than constantly reverting to an obviously POV anti Arafat version; which is unlikely to ever become NPOV; doesn't it? 21 39; 2005 Jan 9 (UTC),0,1
﻿23.2.2021,7:23:14,66,15,بھائی کیری کا ہو گیا تجھے تو ویڈیو ہی نہیں آرہی تیری ڈینگی تو نہیں لے کر بیٹھ گیا بہتر ہوجا جلدی,0,1
﻿30.6.2020,15:00:32,74,77,Jalsay Reliyan Naray Shuro ,0,1
﻿21.11.2021,10:04:01,69,77,Apologies has a long history of trying to force consensus upon others; as evidenced at Wikipedia Requests for comment/Pigsonthewing and Wikipedia Requests for arbitration/Pigsonthewing. He had recently been trolling me again after a period of relative calm; so I decided to go see what he was up to and went with a better safe than sorry approach when I saw reverts by him.  I've reverted to Demiurge  s original edit; sorry for the inconvenience. ,0,1
﻿9.12.2021,8:01:02,69,77,get out my large penis,1,1
﻿26.5.2020,1:48:04,13,77, mar ja tu,1,1
﻿2.1.2022,14:35:53,69,77,KEEP YOUR ANTI-GREEK SHIT TO YOURSELF! GREEKWARRIOR IS BACK! EVEN THOUGH I HAVE BEEN EDITING BEFORE THAT EVEN! ,1,1
﻿25.2.2022,2:10:05,94,71,Yeah; what the fuck is this? Get your lazy commie ass back here! As you capitalist overlord; I demand it of you!.  Seriously though; come back soon. ,1,1
﻿2.12.2020,8:57:57,31,46,If I have been wrong; some Bahai adherent please correct us and remove Bahai from this article. Please do not add Christian groups to this list. ,0,1
﻿3.5.2020,17:04:39,71,40,WHAT A FUCKING RIOT!!! I AM LAUGHING MY SWEET WHITE ASS OFF!!!!,1,1
﻿18.12.2021,2:04:10,69,77,Do you mean people with interest in the occult; or critics of the occult? If the former; that doesn  t quite fit my experience. If you mean the latter; what did you expect? I suggest you write a neutral description of the con-man view and those who hold it; citing sources. ,0,1
﻿1.6.2022,23:17:22,34,96,مہربانی کرکے میرا چینل کی ویڈیوز دیکھیں نہیں تو میں اس کو چھوڑ رہا ہوں,0,1
﻿25.11.2021,7:00:07,2,26,Alami satah par is film ne 135 arab Bharti rupe (taqreban 21 million American dollar) ka business kiya,0,1
﻿9.1.2021,21:56:19,29,27,khayal hai tabhi miss kar rahi hoon sirf. ,1,1
﻿17.2.2022,8:40:24,94,71,I apoligize; You won  t see one of those messages on this page again; ever.,0,1
﻿25.11.2022,6:19:41,6,65, Hashim ko bachpan se hi Squash se dewangi ki had tak shouq tha,0,1
﻿15.8.2019,16:07:46,12,51,Khair Mubarak apko b Mubarak,0,0
﻿27.4.2022,10:17:51,34,96,مشرہ جی تو توپ نکلے,0,1
